,Consumo,Motor_CC,Potencia,Descuento,Precio_cat,Ciudad_B,Ciudad_C,Ciudad_D,Ciudad_E,Ciudad_F,Ciudad_G,Ciudad_H,Ciudad_I,Ciudad_J,Ciudad_K,Ciudad_L,Tipo_marchas_Automatic,Tipo_marchas_Manual
3707,16.0,2179.0,140.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3708,17.5,1298.0,85.8,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3709,17.21,1197.0,103.6,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,1,0
3710,12.7,2179.0,187.7,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3712,19.3,1968.0,141.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0,1,0
3713,11.36,2755.0,171.5,20.97,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3714,17.7,1497.0,78.0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3715,16.96,1968.0,138.03,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3716,15.1,1196.0,73.0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3717,10.1,2354.0,152.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,1,0
3718,24.4,1120.0,71.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3719,21.13,1498.0,108.4,13.72,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3721,15.8,1499.0,110.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3723,13.8,2999.0,174.57,33.68,5.0,0,0,0,0,0,1,0,0,0,0,0,1,0
3724,21.9,624.0,37.48,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3725,14.53,1798.0,138.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3726,23.65,1248.0,88.5,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3727,20.77,1248.0,88.8,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3728,17.6,1496.0,88.73,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3729,20.68,1995.0,190.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3730,11.0,2987.0,198.5,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3731,16.96,1968.0,138.1,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3732,13.53,1984.0,177.01,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3733,12.05,2179.0,120.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3734,18.9,1197.0,82.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0
3735,14.49,1399.0,92.7,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3737,20.14,1498.0,88.8,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3738,17.0,1198.0,73.75,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3739,12.6,1798.0,161.6,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3740,22.9,1248.0,74.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3741,18.9,1197.0,82.0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3742,14.53,1794.0,138.1,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3743,20.4,1197.0,83.11,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3744,24.6,1193.0,55.23,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3745,19.0,1199.0,88.7,10.17,4.0,0,0,0,0,1,0,0,0,0,0,0,1,0
3746,24.0,1120.0,70.0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3747,17.68,1968.0,174.33,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3749,18.12,1995.0,190.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0,1,0
3750,23.1,998.0,67.04,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0
3751,16.95,1197.0,78.9,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3752,17.05,1995.0,184.0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3753,20.36,1197.0,78.9,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3754,21.9,1396.0,90.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3755,25.47,1248.0,88.5,13.33,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3756,18.48,1995.0,177.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3757,18.6,1199.0,79.4,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3759,12.05,2179.0,120.0,0.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3760,12.99,2494.0,100.6,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3761,16.47,1198.0,73.9,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3762,24.2,1498.0,98.6,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3763,11.5,2982.0,171.0,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3764,17.4,1599.0,104.0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3765,25.44,936.0,56.3,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3766,17.5,1298.0,85.8,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3767,17.3,1497.0,117.3,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3768,12.9,2755.0,174.5,34.45,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3769,14.69,2993.0,258.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3770,26.3,998.0,67.1,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3771,23.84,1199.0,84.0,5.61,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3772,18.7,1199.0,88.7,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3773,11.78,2143.0,167.62,0.0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0
3774,16.77,2993.0,261.49,1.4,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0
3775,12.05,2179.0,120.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3777,25.8,1498.0,98.6,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3778,17.0,1497.0,118.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3779,16.1,1298.0,88.2,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3781,20.36,1197.0,78.9,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3782,25.8,1498.0,98.6,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3783,16.8,1497.0,118.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3785,18.0,1198.0,86.7,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3786,18.56,1995.0,190.0,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0
3787,19.87,1461.0,83.8,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3788,25.1,1498.0,98.6,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3789,22.07,1199.0,73.9,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3790,12.8,2354.0,177.6,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3791,12.05,2179.0,120.0,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3792,16.0,1086.0,66.7,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3793,20.89,1197.0,81.8,6.07,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3795,18.15,1198.0,82.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3796,13.5,2987.0,282.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,1,0
3797,24.0,1120.0,70.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3798,17.8,1198.0,86.7,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3799,14.0,2179.0,138.1,0.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3800,24.0,1120.0,70.0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3801,11.36,2755.0,171.5,19.21,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0
3802,15.1,1196.0,73.0,4.98,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3804,21.1,814.0,55.2,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3805,15.0,1586.0,104.68,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3806,22.7,1598.0,118.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3807,20.34,1498.0,103.2,0.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,1
3808,14.84,2143.0,170.0,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,1,0
3809,11.5,2993.0,235.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3810,17.57,1193.0,88.7,6.83,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3811,21.21,1498.0,103.2,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3812,22.74,796.0,47.3,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3813,18.56,1995.0,190.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0,1,0
3814,18.88,999.0,123.24,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3815,10.0,2996.0,333.0,87.57,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0
3816,17.05,1995.0,184.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,1,1,0
3817,15.9,1298.0,85.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3818,23.1,998.0,67.04,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3819,15.0,1598.0,103.52,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3821,11.3,1794.0,125.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3822,17.9,2143.0,136.0,0.0,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3824,20.36,1197.0,78.9,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3826,21.1,1248.0,73.9,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3827,25.2,1248.0,74.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3828,17.0,1497.0,118.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3829,24.0,1186.0,73.97,8.18,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3830,24.0,1120.0,70.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3831,16.47,1198.0,74.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3832,23.1,998.0,67.04,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3833,20.36,1197.0,78.9,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3834,12.5,5000.0,488.1,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,1,0
3836,28.4,1248.0,73.75,7.91,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3837,20.34,1498.0,103.2,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3839,26.59,1248.0,74.0,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3840,18.53,1968.0,187.74,69.37,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3841,26.59,1248.0,74.0,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3843,24.07,998.0,67.1,4.36,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3844,22.54,1396.0,88.73,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3845,16.55,1968.0,147.51,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0,1,0
3846,23.0,1396.0,90.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3847,17.9,2143.0,136.0,45.36,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3848,19.67,1582.0,126.2,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3849,17.1,1591.0,121.3,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3850,21.1,814.0,55.2,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3851,23.1,998.0,67.04,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3852,22.32,1582.0,126.3,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3854,19.01,1461.0,108.45,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3855,17.4,1497.0,117.3,12.68,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1
3856,20.36,1197.0,78.9,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3857,28.4,1248.0,73.75,8.58,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3858,22.54,1396.0,88.73,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3859,11.5,2982.0,169.0,0.0,5.0,0,0,0,0,0,1,0,0,0,0,0,1,0
3860,16.1,1298.0,88.2,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1
3862,18.6,1197.0,81.83,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3863,25.2,1248.0,74.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3864,23.08,1461.0,63.1,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3865,18.9,1197.0,81.86,6.4,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3866,18.0,1198.0,86.7,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3867,23.0,1498.0,98.96,13.23,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3868,19.08,1582.0,126.32,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3870,19.1,1197.0,82.0,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3872,16.78,1496.0,88.73,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3873,20.36,1197.0,78.9,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3874,23.0,1396.0,90.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3875,16.36,2179.0,187.7,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0
3876,15.8,1499.0,110.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3877,20.14,1498.0,88.8,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3878,14.74,2993.0,270.9,0.0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0
3880,15.5,1586.0,103.3,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3881,13.0,2143.0,204.0,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0
3882,14.24,2755.0,174.5,37.17,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3883,12.8,1968.0,167.6,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0
3884,18.9,1197.0,82.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3885,17.5,1198.0,75.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3886,18.16,1196.0,86.8,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3887,12.7,2179.0,187.7,0.0,5.0,0,0,0,0,0,0,0,0,1,0,0,1,0
3888,19.67,1582.0,126.2,0.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3889,14.67,1798.0,177.46,36.15,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0
3890,16.47,1198.0,73.9,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3891,17.0,1896.0,105.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0
3892,11.74,1796.0,186.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3893,21.9,624.0,37.48,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,1,0
3894,20.77,1248.0,88.8,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3895,13.14,1798.0,160.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3896,23.1,998.0,67.04,6.14,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3897,23.08,1461.0,63.12,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3898,20.14,1197.0,81.86,7.85,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3899,25.17,799.0,53.3,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3900,20.68,1995.0,190.0,48.18,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3901,24.3,1248.0,88.5,9.96,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3902,12.4,2499.0,134.0,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3903,26.59,1248.0,74.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3904,15.6,1196.0,70.02,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3905,21.1,814.0,55.2,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3907,19.81,1086.0,68.05,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3908,15.5,1198.0,86.7,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0
3909,17.8,1198.0,86.7,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3910,20.54,1598.0,103.6,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3911,19.4,1198.0,86.8,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3912,22.32,1582.0,126.32,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3914,18.9,1197.0,82.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3915,16.78,1496.0,88.73,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3916,14.16,1968.0,174.3,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3918,19.6,1461.0,108.45,14.11,4.0,0,0,0,0,0,1,0,0,0,0,0,1,0
3920,19.3,1248.0,73.9,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3921,28.09,1248.0,88.5,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3923,27.3,1498.0,98.6,11.05,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3924,19.1,1197.0,85.8,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3925,22.32,1582.0,126.3,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3926,22.32,1582.0,126.32,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3927,16.46,2993.0,258.0,0.0,5.0,0,0,1,0,0,0,0,0,0,0,0,1,0
3928,14.66,2199.0,194.3,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3929,17.01,1591.0,121.3,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3930,21.8,1461.0,78.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3931,21.1,1248.0,73.9,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3932,13.01,2199.0,194.3,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0,1,0
3933,16.47,1198.0,73.9,0.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3934,20.58,1995.0,143.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,1,0
3935,10.5,2179.0,120.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3936,21.4,1586.0,103.3,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3937,21.9,1396.0,88.76,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3938,15.26,2143.0,203.2,0.0,5.0,0,0,0,0,1,0,0,0,0,0,0,1,0
3939,26.59,1248.0,74.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3940,11.5,2993.0,235.0,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0
3941,15.04,1598.0,103.2,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3942,19.67,1582.0,126.2,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3943,20.77,1248.0,88.8,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3944,14.28,1798.0,138.03,20.48,4.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3945,33.54,998.0,67.04,5.35,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3946,17.0,1197.0,80.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3947,19.6,1461.0,108.45,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3948,12.99,2494.0,100.6,0.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3949,23.0,1396.0,90.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3950,17.8,1497.0,117.3,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3951,24.3,1248.0,88.5,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3952,22.7,1498.0,89.84,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3953,14.3,1598.0,103.6,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3955,23.1,998.0,67.04,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3956,13.0,1591.0,121.3,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3957,12.0,1991.0,184.0,0.0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3958,20.0,1399.0,68.05,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3959,16.55,2498.0,105.0,11.71,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3960,14.21,2143.0,203.0,0.0,5.0,0,0,0,0,0,1,0,0,0,0,0,1,0
3961,21.4,1197.0,83.1,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3963,22.7,1498.0,89.84,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3964,20.73,1373.0,91.1,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3965,16.1,796.0,37.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
3966,17.2,1396.0,53.5,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3967,22.77,1498.0,98.59,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3968,17.8,1198.0,86.7,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3969,24.0,1120.0,70.0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3970,22.69,1995.0,190.0,47.87,5.0,0,0,0,0,0,0,1,0,0,0,0,1,0
3971,14.8,2499.0,80.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3972,15.96,2523.0,62.1,11.15,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1
3973,14.53,1798.0,138.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3974,16.0,1198.0,90.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3975,14.84,2143.0,170.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,1,0
3977,24.0,1120.0,70.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1
3978,14.8,1595.0,120.7,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0,1,0
3979,18.9,998.0,67.1,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1
3980,15.29,1591.0,121.3,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3981,11.74,1796.0,186.0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0
3982,15.73,1968.0,174.33,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0,1,0
3983,15.8,1598.0,105.0,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1
3984,23.08,1461.0,63.12,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3985,18.9,1197.0,81.86,7.82,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
3986,12.7,2179.0,187.7,0.0,5.0,0,0,0,0,0,0,0,0,1,0,0,1,0
3987,19.4,1198.0,86.8,0.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1
3988,12.8,2494.0,102.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3989,17.4,1497.0,117.3,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3990,15.0,1896.0,105.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
3991,16.47,1198.0,73.9,0.0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,1
3992,24.3,1248.0,88.5,11.58,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3993,22.0,1498.0,108.495,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0
3994,22.7,1582.0,126.2,0.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,1
3995,13.5,1799.0,130.0,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3996,22.69,1995.0,190.0,53.68,5.0,0,0,0,0,1,0,0,0,0,0,0,1,0
3997,24.0,1120.0,70.0,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1
3998,21.1,998.0,100.0,9.83,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1
3999,22.69,1995.0,190.0,43.31,4.0,0,0,0,0,0,0,0,0,0,0,1,1,0
4000,15.0,2143.0,204.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,1,0
4001,19.4,1198.0,86.8,0.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1
4002,24.3,1248.0,88.5,11.75,4.0,0,0,0,0,0,0,1,0,0,0,0,0,1
4003,20.0,2143.0,107.3,0.0,5.0,0,0,0,0,0,0,0,0,0,1,0,1,0
4004,26.8,1248.0,74.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
4005,21.4,1197.0,83.1,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
4006,12.63,2179.0,147.5,0.0,5.0,0,0,0,1,0,0,0,0,0,0,0,1,0
4007,17.0,1497.0,118.0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1
4008,10.0,2496.0,157.7,0.0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0
4009,18.5,1197.0,85.8,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,1
4010,19.09,1405.0,69.01,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1
4011,24.4,1120.0,71.0,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1
4012,14.74,2993.0,270.9,0.0,5.0,0,0,0,0,0,0,0,1,0,0,0,1,0
4013,22.7,1498.0,89.84,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,1
